Name,Owner,Description,GitHub URL,Repository Size,Number of stars,Number of forks,Number of open issues,List of topics,License,has_readme,has_contributing,has_code_of_conduct,has_pr_template,has_issue_template,has_newcomer_labels,found_newcomer_labels,contributors_count,commits_count,first_contributor_date,first_commit_files_changed,first_commit_additions,first_commit_deletions,first_commit_type,owner_type,size,subscribers_count,watchers_count,languages,full_name,distros_present
nmea_hardware_interface,OUXT-Polaris,mea_to_geopose with ros2_control,https://github.com/OUXT-Polaris/nmea_hardware_interface,63,0,1,1,,Apache-2.0,True,True,False,False,False,True,good first issue,5,58,2021-09-15T09:17:38Z,1,2,0,docs,Organization,63,4,0,C++;Python;CMake,OUXT-Polaris/nmea_hardware_interface,humble|jazzy|kilted
nmea_msgs,ros-drivers,nmea_msgs is a ROS package containing messages related to the NMEA standard,https://github.com/ros-drivers/nmea_msgs,24,37,28,0,gnss;gps;messages;nmea;ros,,True,False,False,False,False,False,,7,24,2013-07-21T17:52:28Z,1,1,0,docs,Organization,24,9,37,CMake,ros-drivers/nmea_msgs,humble|jazzy|kilted
nmea_navsat_driver,ros-drivers,ROS package containing drivers for NMEA devices that can output satellite navigation data (e.g. GPS or GLONASS).,https://github.com/ros-drivers/nmea_navsat_driver,148,273,298,13,gps;hardware-drivers;python;robotics;ros,BSD-3-Clause,True,False,False,False,False,False,,16,70,2013-07-21T18:36:49Z,5,240,0,docs,Organization,148,13,273,Python;CMake,ros-drivers/nmea_navsat_driver,humble|jazzy|kilted
nobleo_socketcan_bridge,nobleo,Simple wrapper around SocketCAN for ROS 2,https://github.com/nobleo/nobleo_socketcan_bridge,39,9,3,1,ros2;socketcan,Apache-2.0,True,False,False,False,False,True,good first issue,5,34,2024-04-29T11:33:38Z,2,203,0,docs,Organization,39,3,9,C++;CMake,nobleo/nobleo_socketcan_bridge,humble|jazzy|kilted
nodl_to_policy,osrf,,https://github.com/osrf/nodl_to_policy,96,0,1,2,,Apache-2.0,True,True,False,False,False,True,good first issue,3,44,2021-06-02T22:58:18Z,2,208,0,docs,Organization,96,2,0,Python,osrf/nodl_to_policy,humble|jazzy|kilted
nonpersistent_voxel_layer-release,SteveMacenski,Bloom Release Repository for the  nonpersistent_voxel_layer ,https://github.com/SteveMacenski/nonpersistent_voxel_layer-release,226,0,3,0,,,True,False,False,False,False,True,good first issue,1,76,2018-08-14T18:26:25Z,1,2,0,docs,User,226,1,0,,SteveMacenski/nonpersistent_voxel_layer-release,humble|jazzy
ntpd_driver,vooon,This node convert ROS TimeReference message to ntpd-shm format.,https://github.com/vooon/ntpd_driver,60,18,7,0,ntpd;ntpd-driver;ros;ros-node;shm,BSD-3-Clause,True,True,False,False,False,False,,2,68,2014-06-27T19:48:22Z,4,261,0,docs,User,60,1,18,C++;Python;CMake,vooon/ntpd_driver,humble|jazzy|kilted
ntrip_client,LORD-MicroStrain,ROS NTRIP client,https://github.com/LORD-MicroStrain/ntrip_client,88,103,80,22,nmea-sentences;ntrip;ntripclient;ros;ros-melodic;ros-noetic;ros2-foxy;ros2-galactic;rtcm,Other,True,False,False,False,False,True,good first issue,4,36,2021-11-30T22:37:55Z,18,797,0,config,Organization,88,7,103,Python;Makefile;CMake,LORD-MicroStrain/ntrip_client,humble|jazzy|kilted
numpy_ndarray_msgs,Geson-anko,A ROS2 package for transmitting NumPy ndarrays between ROS2 nodes.,https://github.com/Geson-anko/numpy_ndarray_msgs,110,2,0,0,messaging;numpy;python;ros2,MIT,True,True,False,True,False,True,good first issue,1,73,2025-02-21T00:36:44Z,6,113,0,docs,User,110,2,2,Python;CMake;Shell;Dockerfile;Makefile,Geson-anko/numpy_ndarray_msgs,humble|jazzy
object_recognition_msgs,wg-perception,The description of the ROS messages/actionlib server for object recognition,https://github.com/wg-perception/object_recognition_msgs,75,2,26,1,,,False,False,False,False,False,False,,3,103,2012-03-17T21:19:34Z,6,137,0,docs,Organization,75,11,2,,wg-perception/object_recognition_msgs,humble|jazzy|kilted
octomap_msgs,octomap,ROS package to provide messages and serializations / conversion for the OctoMap library,https://github.com/OctoMap/octomap_msgs,40,39,53,2,,,True,False,False,False,False,False,,7,60,2012-04-19T08:19:46Z,8,80,0,docs,Organization,40,5,39,C++;CMake,OctoMap/octomap_msgs,humble|jazzy|kilted
octomap_ros,OctoMap,ROS package to provide conversion functions between ROS / PCL and OctoMap's native types.,https://github.com/OctoMap/octomap_ros,58,104,52,1,,,True,False,False,False,False,False,,5,54,2012-02-20T17:44:04Z,14,856,0,docs,Organization,58,7,104,C++;CMake,OctoMap/octomap_ros,humble|jazzy|kilted
octomap_rviz_plugins,OctoMap,RViz display plugins for visualizing octomap messages in ROS,https://github.com/OctoMap/octomap_rviz_plugins,235,109,72,2,,BSD-3-Clause,True,True,False,False,False,False,,17,114,2012-07-30T15:42:02Z,1,0,0,docs,Organization,235,9,109,C++;CMake,OctoMap/octomap_rviz_plugins,humble|jazzy|kilted
odom_to_tf_ros2,gstavrinos,A simple ros2 node that reads an odom topic and generates the equivalent tf connection,https://github.com/gstavrinos/odom_to_tf_ros2,37,10,9,1,,BSD-3-Clause,True,False,False,False,False,True,good first issue,3,34,2021-07-16T09:11:19Z,3,63,0,docs,User,37,1,10,C++;CMake;Python,gstavrinos/odom_to_tf_ros2,humble|jazzy|kilted
olive-ros2-interfaces,olive-robotics,All ros2 interfaces for olive products,https://github.com/olive-robotics/olive-ros2-interfaces,342,0,0,0,,Apache-2.0,True,False,False,False,False,True,good first issue,1,11,2025-12-09T08:41:37Z,1,201,0,code,Organization,342,0,0,CMake,olive-robotics/olive-ros2-interfaces,humble
ompl-release,ros2-gbp,,https://github.com/ros2-gbp/ompl-release,35015,0,6,0,,,True,False,False,False,False,True,good first issue,11,220,2013-04-18T08:48:19Z,0,0,0,code,Organization,35015,3,0,,ros2-gbp/ompl-release,humble
perception_open3d,ros-perception,"Open3D analog to perception_pcl, containing conversion functions from Open3D to/from ROS types",https://github.com/ros-perception/perception_open3d,2261,170,35,8,,Apache-2.0,True,False,False,False,False,True,good first issue,5,13,2020-07-27T18:31:06Z,1,201,0,code,Organization,2261,10,170,C++;C;CMake,ros-perception/perception_open3d,humble|jazzy|kilted
openarm_ros2,reazon-research,ROS2 packages for OpenArm,https://github.com/enactic/openarm_ros2,70042,74,53,8,moveit2;ros2;ros2-control;urdf,Apache-2.0,True,True,True,False,False,True,good first issue,15,118,2025-02-07T09:22:54Z,48,1839,0,docs,Organization,70042,6,74,Python;C++;CMake;C;Shell;Dockerfile,enactic/openarm_ros2,humble
openeb_vendor,ros-event-camera,wrapper package around prophesee openeb library,https://github.com/ros-event-camera/openeb_vendor,29,0,0,0,,Apache-2.0,True,False,False,False,False,True,good first issue,1,13,2024-05-08T10:27:04Z,5,309,0,config,Organization,29,2,0,CMake,ros-event-camera/openeb_vendor,humble|jazzy|kilted
openni2_camera,ros-drivers,ROS wrapper for openni 2.0,https://github.com/ros-drivers/openni2_camera,278,66,101,12,drivers;rgbd;ros;ros2,BSD-3-Clause,True,False,False,False,False,False,,27,244,2013-04-24T00:55:00Z,18,1757,0,docs,Organization,278,14,66,C++;Python;Makefile;CMake;C,ros-drivers/openni2_camera,humble|jazzy|kilted
ortools_vendor-release,ros2-gbp,,https://github.com/ros2-gbp/ortools_vendor-release,353,0,4,0,,,True,False,False,False,False,True,good first issue,3,121,2024-04-09T14:39:15Z,0,0,0,code,Organization,353,4,0,,ros2-gbp/ortools_vendor-release,humble|jazzy|kilted
osqp_vendor,tier4,Vendor package for OSQP,https://github.com/tier4/osqp_vendor,22,5,7,4,,Apache-2.0,True,True,False,False,False,True,good first issue,4,21,2020-10-15T10:36:53Z,2,202,0,docs,Organization,22,7,5,CMake,tier4/osqp_vendor,humble|jazzy|kilted
osrf_pycommon,osrf,"Commonly needed Python modules, used by Python software developed at OSRF",https://github.com/osrf/osrf_pycommon,218,8,21,7,,Apache-2.0,True,False,False,False,False,False,,21,196,2014-05-08T23:11:16Z,3,259,0,docs,Organization,218,17,8,Python,osrf/osrf_pycommon,humble|jazzy|kilted
osrf_testing_tools_cpp,osrf,Common testing tools for C++ which are used for testing in various OSRF projects.,https://github.com/osrf/osrf_testing_tools_cpp,6587,38,33,10,,Apache-2.0,True,False,False,False,False,True,good first issue,22,123,2017-04-19T19:37:35Z,7,705,0,docs,Organization,6587,11,38,C++;CMake,osrf/osrf_testing_tools_cpp,humble|jazzy|kilted
pal_gazebo_plugins,pal-robotics,Common Gazebo v1.9+ plugins used by the PAL Robotics robots,https://github.com/pal-robotics/pal_gazebo_plugins,213,2,22,2,,Apache-2.0,True,True,False,False,False,False,,9,175,2013-04-02T15:21:09Z,19,2467,0,docs,Organization,213,10,2,C++;CMake,pal-robotics/pal_gazebo_plugins,humble
pal_gazebo_worlds,pal-robotics,,https://github.com/pal-robotics/pal_gazebo_worlds,12981,19,12,2,,Apache-2.0,False,True,False,False,False,True,good first issue,7,0,,0,0,0,,Organization,12981,8,19,Python;CMake,pal-robotics/pal_gazebo_worlds,humble
pal_maps,pal-robotics,,https://github.com/pal-robotics/pal_maps,208,1,2,0,,Apache-2.0,False,True,False,False,False,True,good first issue,0,0,,0,0,0,,,208,6,1,CMake,pal-robotics/pal_maps,humble
pal_sea_arm_moveit_config,pal-robotics,,https://github.com/pal-robotics/pal_sea_arm_moveit_config,68,0,1,0,,Apache-2.0,True,True,False,False,False,True,good first issue,7,0,,0,0,0,,,68,6,0,Python;Shell;EmberScript;CMake,pal-robotics/pal_sea_arm_moveit_config,humble
pal_urdf_utils,pal-robotics,,https://github.com/pal-robotics/pal_urdf_utils,3907,1,3,0,,Apache-2.0,False,True,False,False,False,True,good first issue,10,0,,0,0,0,,,3907,6,1,CMake,pal-robotics/pal_urdf_utils,humble
Pangolin,stevenlovegrove,Pangolin is a lightweight portable rapid development library for managing OpenGL display / interaction and abstracting video input.,https://github.com/stevenlovegrove/Pangolin,50497,2679,897,49,,MIT,True,False,False,False,False,False,,70,0,,0,0,0,,,50497,57,2679,C++;C;CMake;Shell;Objective-C++;GLSL;Objective-C,stevenlovegrove/Pangolin,humble|jazzy|kilted
parameter_expression,ForteFibre,Using mathematical expression in ROS 2 parameter,https://github.com/ForteFibre/parameter_expression,22,7,0,0,ros2,Apache-2.0,True,False,False,False,False,True,good first issue,1,0,,0,0,0,,,22,0,7,C++;CMake,ForteFibre/parameter_expression,humble|jazzy
pcl_msgs,ros-perception,ROS package containing PCL-related messages ,https://github.com/ros-perception/pcl_msgs,18,11,26,0,,BSD-3-Clause,True,False,False,False,False,False,,9,0,,0,0,0,,,18,10,11,CMake,ros-perception/pcl_msgs,humble|jazzy|kilted
pepper_meshes2,ros-naoqi,Pepper robot meshes for ROS2,https://github.com/ros-naoqi/pepper_meshes2,22,3,2,2,,Other,True,False,False,False,False,True,good first issue,2,0,,0,0,0,,,22,7,3,Shell;CMake,ros-naoqi/pepper_meshes2,humble
performance_test_fixture,ros2,Test fixture and CMake macro for using osrf_testing_tools_cpp with Google Benchmark,https://github.com/ros2/performance_test_fixture,70,10,5,2,,Apache-2.0,True,True,False,False,False,True,good first issue,10,0,,0,0,0,,,70,18,10,C++;CMake;C,ros2/performance_test_fixture,humble|jazzy|kilted
ros2_persist_parameter_server,fujitatomoya,ROS2 parameter server which caches parameter into the storage if necessary and reload it during initialization.,https://github.com/fujitatomoya/ros2_persist_parameter_server,3380,115,22,2,,Apache-2.0,True,True,False,False,False,True,good first issue,8,0,,0,0,0,,,3380,5,115,HTML;C++;Python;Shell;CMake;Dockerfile,fujitatomoya/ros2_persist_parameter_server,humble|jazzy|kilted
ros2-phone-sensors,vtalpaert,"While many projects exist to control your robot from your phone, this project is the other way around; your phone is the robot' sensors ! Using a webpage served from a ROS node, your phone browser sends camera feed, IMU and GPS so that you may integrate the phone onto a mobile base",https://github.com/vtalpaert/ros2-phone-sensors,1476,4,0,0,gps-sensor;imu-sensor;phone-sensors;ros2;server,,True,False,False,False,False,True,good first issue,1,0,,0,0,0,,,1476,3,4,Python;JavaScript;HTML;Shell;CSS,vtalpaert/ros2-phone-sensors,humble|jazzy|kilted
pick_ik,PickNikRobotics,Inverse Kinematics solver for MoveIt,https://github.com/PickNikRobotics/pick_ik,223,90,25,9,,BSD-3-Clause,True,False,False,False,False,True,good first issue,10,0,,0,0,0,,,223,11,90,C++;CMake;Dockerfile,PickNikRobotics/pick_ik,humble|jazzy|kilted
picknik_ament_copyright-release,ros2-gbp,,https://github.com/ros2-gbp/picknik_ament_copyright-release,146,0,5,0,,,True,False,False,False,False,True,good first issue,6,0,,0,0,0,,,146,7,0,,ros2-gbp/picknik_ament_copyright-release,humble|jazzy|kilted
pinocchio,stack-of-tasks,A fast and flexible implementation of Rigid Body Dynamics algorithms and their analytical derivatives,https://github.com/stack-of-tasks/pinocchio,32695,3102,496,99,analytical-derivatives;automatic-differentiation;c-plus-plus;casadi;code-generation;conda;cppad;dynamics;fcl;kinematics;motion-planning;pinocchio;python;rigid-body-dynamics;robotics;ros;urdf,BSD-2-Clause,True,False,False,True,False,False,,72,0,,0,0,0,,,32695,66,3102,C++;Python;CMake;Nix;Shell;Batchfile,stack-of-tasks/pinocchio,humble|jazzy|kilted
PlotJuggler,facontidavide,The Time Series Visualization Tool that you deserve.,https://github.com/facontidavide/PlotJuggler,53179,5682,752,157,chart;csv;labstreaminglayer;lua;mqtt;plot;px4;qt5;ros;rosbag;time-series;ulog;visualize-data,MPL-2.0,True,False,False,False,False,False,,125,0,,0,0,0,,,53179,87,5682,C++;CMake;C;Python;Shell;QMake;Nix;Qt Script;Dockerfile;HTML;Batchfile,facontidavide/PlotJuggler,humble|jazzy|kilted
plotjuggler_msgs,facontidavide,Special ROS messages to send custom datapoints to PlotJuggler ,https://github.com/PlotJuggler/plotjuggler_msgs,17,9,9,1,,MIT,True,False,False,False,False,True,good first issue,3,0,,0,0,0,,,17,1,9,C++;CMake,PlotJuggler/plotjuggler_msgs,humble|jazzy|kilted
plotjuggler-ros-plugins,PlotJuggler,Many PlotJuggler plugins for ROS and ROS2.,https://github.com/PlotJuggler/plotjuggler-ros-plugins,537,129,59,15,,AGPL-3.0,True,False,False,False,False,True,good first issue,13,0,,0,0,0,,,537,3,129,C++;CMake,PlotJuggler/plotjuggler-ros-plugins,humble|jazzy|kilted
pointcloud_to_laserscan,ros-perception,Converts a 3D Point Cloud into a 2D laser scan.,https://github.com/ros-perception/pointcloud_to_laserscan,44,551,364,12,,BSD-3-Clause,True,False,False,False,False,False,,10,0,,0,0,0,,,44,10,551,C++;Python;C;CMake,ros-perception/pointcloud_to_laserscan,humble|jazzy|kilted
pointcloud-to-ply,li9i,"Subscribe to a PointCloud2 topic, reconstruct a mesh, and save to .obj or .ply format",https://github.com/li9i/pointcloud-to-ply,1872,1,0,0,,BSD-3-Clause,True,False,False,False,False,True,good first issue,1,0,,0,0,0,,,1872,0,1,Python;CMake,li9i/pointcloud-to-ply,humble|jazzy
popf,fmrico,"The POPF planner from KCL planning group with some modifications to make it work with ""modern"" compilers...",https://github.com/fmrico/popf,903,22,8,5,,GPL-2.0,True,False,False,False,False,False,,1,0,,0,0,0,,,903,5,22,C++;Yacc;CMake;Lex;C;Perl,fmrico/popf,humble|jazzy|kilted
pose_cov_ops,mrpt-ros-pkg,ROS library for spatial transformations with uncertainty (MRPT wrapper),https://github.com/mrpt-ros-pkg/pose_cov_ops,148,17,6,1,,BSD-3-Clause,True,True,False,False,False,False,,5,0,,0,0,0,,,148,5,17,C++;CMake,mrpt-ros-pkg/pose_cov_ops,humble|jazzy|kilted
proto2ros,bdaiinstitute,Protobuf / ROS 2 interoperability layer,https://github.com/bdaiinstitute/proto2ros,140,80,10,0,,MIT,True,True,False,True,False,True,good first issue,3,0,,0,0,0,,,140,6,80,Python;C++;Jinja;CMake;Dockerfile,bdaiinstitute/proto2ros,humble|jazzy
proxsuite,Simple-Robotics,The Advanced Proximal Optimization Toolbox,https://github.com/Simple-Robotics/proxsuite,155840,539,72,20,cpp;eigen3;linear-programming;optimization;proximal-algorithms;quadratic-programming;robotics,BSD-2-Clause,True,False,False,False,False,True,good first issue,23,0,,0,0,0,,,155840,16,539,C++;Python;CMake;Nix;MATLAB,Simple-Robotics/proxsuite,humble|jazzy|kilted
ptz_action_server,clearpathrobotics,Action server interface for common PTZ cameras and PTU devices,https://github.com/clearpathrobotics/ptz_action_server,85,0,1,0,,BSD-3-Clause,True,False,False,False,False,True,good first issue,2,0,,0,0,0,,,85,4,0,Python;CMake,clearpathrobotics/ptz_action_server,humble|jazzy
px4_msgs,PX4,ROS/ROS2 messages that match the uORB messages counterparts on the PX4 Firmware,https://github.com/PX4/px4_msgs,648,129,204,18,,BSD-3-Clause,True,True,False,False,False,True,good first issue,13,0,,0,0,0,,,648,11,129,CMake,PX4/px4_msgs,humble|jazzy|kilted
py_binding_tools,ros-planning,Python binding tools for C++,https://github.com/moveit/py_binding_tools,42,6,2,1,,BSD-3-Clause,True,False,False,False,False,True,good first issue,1,0,,0,0,0,,,42,13,6,C++;Python;CMake,moveit/py_binding_tools,humble|jazzy|kilted
py_trees,splintered-reality,Python implementation of behaviour trees.,https://github.com/splintered-reality/py_trees,11849,572,182,34,behaviour-trees;python;robotics,Other,True,True,False,False,False,False,,29,0,,0,0,0,,,11849,18,572,Python;Dockerfile;Makefile;Shell,splintered-reality/py_trees,humble|jazzy|kilted
py_trees_js,splintered-reality,"Javascript library for behaviour tree visualisation, demo'd with a qt-js hybrid application",https://github.com/splintered-reality/py_trees_js,4308,20,3,11,behaviour-trees;jointjs;pyqt5;qt-js-application,Other,True,False,False,False,False,False,,2,0,,0,0,0,,,4308,4,20,Python;JavaScript;Dockerfile;Shell;Makefile;CSS;HTML,splintered-reality/py_trees_js,humble|jazzy|kilted
py_trees_ros,splintered-reality,ROS extensions and implementations for py_trees,https://github.com/splintered-reality/py_trees_ros,45374,212,45,19,behaviour-trees;python;robotics;ros,Other,True,False,False,False,False,False,,15,0,,0,0,0,,,45374,6,212,Python;Dockerfile,splintered-reality/py_trees_ros,humble|jazzy|kilted
py_trees_ros_interfaces,splintered-reality,Messages and services for py_trees,https://github.com/splintered-reality/py_trees_ros_interfaces,50,0,3,0,,Other,True,False,False,False,False,False,,2,0,,0,0,0,,,50,1,0,CMake,splintered-reality/py_trees_ros_interfaces,humble|jazzy|kilted
py_trees_ros_tutorials,splintered-reality,Tutorials for py_trees on ros,https://github.com/splintered-reality/py_trees_ros_tutorials,1917,16,9,3,,Other,True,False,False,False,False,False,,2,0,,0,0,0,,,1917,1,16,Python;Shell,splintered-reality/py_trees_ros_tutorials,humble|jazzy|kilted
py_trees_ros_viewer,splintered-reality,A Qt-Js hybrid application for visualisation of executing or log-replayed behaviour trees in a ROS2 ecosystem.,https://github.com/splintered-reality/py_trees_ros_viewer,36510,47,12,8,behaviour-trees;js;py-trees;qt;ros2,Other,True,False,False,False,False,False,,3,0,,0,0,0,,,36510,7,47,Python;Shell;HTML,splintered-reality/py_trees_ros_viewer,humble|jazzy|kilted
pybind11_json_vendor,open-rmf,pybind11_json vendor package,https://github.com/open-rmf/pybind11_json_vendor,47,0,2,0,,Apache-2.0,True,False,False,False,False,True,good first issue,7,0,,0,0,0,,,47,6,0,CMake,open-rmf/pybind11_json_vendor,humble|jazzy|kilted
pybind11_vendor,ros2,Vendor package for pybind11.,https://github.com/ros2/pybind11_vendor,39,5,6,3,,Apache-2.0,False,False,False,False,False,True,good first issue,14,0,,0,0,0,,,39,18,5,CMake,ros2/pybind11_vendor,humble|jazzy|kilted
